subject,session,trial,item,phase,time,stimEnc,stimRetrieval,pairedWords,cue,expectedAnswer,stim_pair,response_time,rec_success,recall,wordlist_number
M1005,1,3,1,RECOGNITION,1730929079120.6648,True,False,"['RAFT', 'BOOT']",['RAFT'],old,LD1_LD2,2319.13232421875,hit,old,999
M1005,1,3,2,RECOGNITION,1730929086250.0725,999,False,"['MAP', '']",['MAP'],new,LD1_LD2,2319.1328125,miss,old,999
M1005,1,3,3,RECOGNITION,1730929093230.4717,999,False,"['CHALK', '']",['CHALK'],new,LD1_LD2,2137.122314453125,correct_rejection,new,999
M1005,1,3,4,RECOGNITION,1730929100343.8784,True,False,"['BUG', 'SHIELD']",['BUG'],old,LD1_LD2,2075.118896484375,hit,old,999
M1005,1,3,5,RECOGNITION,1730929107441.2844,999,False,"['PARK', '']",['PARK'],new,LD1_LD2,3838.2197265625,correct_rejection,new,999
M1005,1,4,0,ENCODING,1730929127280.4192,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,4,1,ENCODING,1730929132280.7053,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,4,2,ENCODING,1730929137309.9927,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,4,0,CUEDRECALL,1730929176969.2612,999,False,"['LAWN', 'WOLF']",['LAWN'],['WOLF'],LD1_LD2,1634.2630385487528,verbalization,<>,-1
M1005,1,4,1,CUEDRECALL,1730929186068.7817,999,False,"['FRIEND', 'BOWL']",['FRIEND'],['BOWL'],LD1_LD2,522.5170068027211,intrusion,FRIEND,96
M1005,1,4,2,CUEDRECALL,1730929195189.3035,999,False,"['FUR', 'FOAM']",['FUR'],['FOAM'],LD1_LD2,614.7392290249433,intrusion,FUR,99
M1005,1,4,0,RECOGNITION,1730929209269.109,999,False,"['LINT', '']",['LINT'],new,LD1_LD2,3606.2060546875,correct_rejection,new,999
M1005,1,4,1,RECOGNITION,1730929216327.5125,False,False,"['FOAM', 'FUR']",['FOAM'],old,LD1_LD2,2457.140380859375,hit,old,999
M1005,1,4,2,RECOGNITION,1730929223460.9204,False,False,"['WOLF', 'LAWN']",['WOLF'],old,LD1_LD2,2500.143310546875,hit,old,999
M1005,1,4,3,RECOGNITION,1730929230510.3235,999,False,"['WORM', '']",['WORM'],new,LD1_LD2,2050.1171875,correct_rejection,new,999
M1005,1,4,4,RECOGNITION,1730929237551.7263,999,False,"['QUEEN', '']",['QUEEN'],new,LD1_LD2,2026.1162109375,correct_rejection,new,999
M1005,1,4,5,RECOGNITION,1730929244680.134,False,False,"['BOWL', 'FRIEND']",['BOWL'],old,LD1_LD2,3140.1796875,false_alarm,new,999
M1005,1,5,0,ENCODING,1730929264949.2937,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,5,1,ENCODING,1730929269952.5796,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,5,2,ENCODING,1730929274918.8635,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,5,0,CUEDRECALL,1730929314854.148,999,True,"['HEDGE', 'YOLK']",['HEDGE'],['YOLK'],LD1_LD2,1565.7142857142858,intrusion,HEDGE,117
M1005,1,5,1,CUEDRECALL,1730929323933.6672,999,True,"['CAPE', 'SKI']",['CAPE'],['SKI'],LD1_LD2,615.0340136054422,intrusion,TEETH,271
M1005,1,5,2,CUEDRECALL,1730929332974.1846,999,True,"['BREAD', 'STEAM']",['BREAD'],['STEAM'],LD1_LD2,1859.8185941043084,intrusion,BIRD,18
M1005,1,5,0,RECOGNITION,1730929347568.0188,999,True,"['GLOBE', '']",['GLOBE'],new,LD1_LD2,3473.19873046875,correct_rejection,new,999
M1005,1,5,1,RECOGNITION,1730929354577.42,False,True,"['YOLK', 'HEDGE']",['YOLK'],old,LD1_LD2,2550.14599609375,hit,old,999
M1005,1,5,2,RECOGNITION,1730929361726.8289,999,True,"['SPONGE', '']",['SPONGE'],new,LD1_LD2,2883.164794921875,correct_rejection,new,999
M1005,1,5,3,RECOGNITION,1730929368819.2344,False,True,"['SKI', 'CAPE']",['SKI'],old,LD1_LD2,2649.151611328125,false_alarm,new,999
M1005,1,5,4,RECOGNITION,1730929375835.636,False,True,"['STEAM', 'BREAD']",['STEAM'],old,LD1_LD2,1653.094482421875,hit,old,999
M1005,1,5,5,RECOGNITION,1730929382949.0427,999,True,"['SHIP', '']",['SHIP'],new,LD1_LD2,2919.1669921875,correct_rejection,new,999
M1005,1,6,0,ENCODING,1730929403593.2234,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,6,1,ENCODING,1730929408593.5095,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,6,2,ENCODING,1730929413602.7961,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,6,0,CUEDRECALL,1730929447901.7578,999,True,"['ROD', 'BEAK']",['ROD'],['BEAK'],LD1_LD2,1625.5555555555557,intrusion,RIDE,-1
M1005,1,6,1,CUEDRECALL,1730929456987.2776,999,True,"['DITCH', 'FLEA']",['DITCH'],['FLEA'],LD1_LD2,726.0770975056689,intrusion,BENCH,17
M1005,1,6,2,CUEDRECALL,1730929466037.7954,999,True,"['FOOD', 'SLIDE']",['FOOD'],['SLIDE'],LD1_LD2,645.1700680272108,intrusion,FOOD,92
M1005,1,6,0,RECOGNITION,1730929481187.6616,False,True,"['BEAK', 'ROD']",['BEAK'],old,LD1_LD2,3950.22607421875,false_alarm,new,999
M1005,1,6,1,RECOGNITION,1730929488178.0615,False,True,"['SLIDE', 'FOOD']",['SLIDE'],old,LD1_LD2,2071.11865234375,hit,old,999
M1005,1,6,2,RECOGNITION,1730929495208.4636,999,True,"['VINE', '']",['VINE'],new,LD1_LD2,2468.14111328125,correct_rejection,new,999
M1005,1,6,3,RECOGNITION,1730929502317.87,False,True,"['FLEA', 'DITCH']",['FLEA'],old,LD1_LD2,5549.3173828125,hit,old,999
M1005,1,6,4,RECOGNITION,1730929509359.2727,999,True,"['DUST', '']",['DUST'],new,LD1_LD2,5625.322021484375,miss,old,999
M1005,1,6,5,RECOGNITION,1730929516451.6785,999,True,"['SEA', '']",['SEA'],new,LD1_LD2,2099.1201171875,correct_rejection,new,999
M1005,1,7,0,ENCODING,1730929536236.8103,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,7,1,ENCODING,1730929541187.0935,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,7,2,ENCODING,1730929546208.3806,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,7,0,CUEDRECALL,1730929587509.7427,999,False,"['NAIL', 'OAR']",['NAIL'],['OAR'],LD1_LD2,4041.541950113379,verbalization,<>,-1
M1005,1,7,1,CUEDRECALL,1730929596599.2627,999,False,"['SALT', 'DART']",['SALT'],['DART'],LD1_LD2,599.2063492063492,intrusion,SALT,206
M1005,1,7,2,CUEDRECALL,1730929605672.7817,999,False,"['BADGE', 'BENCH']",['BADGE'],['BENCH'],LD1_LD2,736.8480725623583,intrusion,BADGE,5
M1005,1,7,0,RECOGNITION,1730929735324.1973,999,False,"['EEL', '']",['EEL'],new,LD1_LD2,4267.244140625,correct_rejection,new,999
M1005,1,7,1,RECOGNITION,1730929742388.6013,True,False,"['OAR', 'NAIL']",['OAR'],old,LD1_LD2,2156.123291015625,hit,old,999
M1005,1,7,2,RECOGNITION,1730929749425.004,999,False,"['TENT', '']",['TENT'],new,LD1_LD2,1841.105224609375,correct_rejection,new,999
M1005,1,7,3,RECOGNITION,1730929756526.4102,True,False,"['DART', 'SALT']",['DART'],old,LD1_LD2,1774.1015625,hit,old,999
M1005,1,7,4,RECOGNITION,1730929763641.8171,True,False,"['BENCH', 'BADGE']",['BENCH'],old,LD1_LD2,1424.081298828125,hit,old,999
M1005,1,7,5,RECOGNITION,1730929770737.223,999,False,"['TRENCH', '']",['TRENCH'],new,LD1_LD2,2490.142333984375,correct_rejection,new,999
M1005,1,8,0,ENCODING,1730929791300.3992,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,8,1,ENCODING,1730929796287.6843,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,8,2,ENCODING,1730929801246.968,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,8,0,CUEDRECALL,1730929835627.9346,999,False,"['PIT', 'SLIME']",['PIT'],['SLIME'],LD1_LD2,2082.1768707482993,correct,SLIME,228
M1005,1,8,1,CUEDRECALL,1730929844664.4512,999,False,"['BOX', 'STORM']",['BOX'],['STORM'],LD1_LD2,2308.571428571429,intrusion,AXE,-1
M1005,1,8,2,CUEDRECALL,1730929853702.9683,999,False,"['DIME', 'SNAKE']",['DIME'],['SNAKE'],LD1_LD2,4009.138321995465,verbalization,<>,-1
M1005,1,8,2,CUEDRECALL,1730929853702.9683,999,False,"['DIME', 'SNAKE']",['DIME'],['SNAKE'],LD1_LD2,5009.138321995465,verbalization,<>,-1
M1005,1,8,2,CUEDRECALL,1730929853702.9683,999,False,"['DIME', 'SNAKE']",['DIME'],['SNAKE'],LD1_LD2,3009.138321995465,verbalization,<>,-1
M1005,1,8,2,CUEDRECALL,1730929853702.9683,999,False,"['DIME', 'SNAKE']",['DIME'],['SNAKE'],LD1_LD2,2009.138321995465,verbalization,<>,-1
M1005,1,8,0,RECOGNITION,1730929867994.7856,False,False,"['SLIME', 'PIT']",['SLIME'],old,LD1_LD2,3837.2197265625,hit,old,999
M1005,1,8,1,RECOGNITION,1730929875016.1873,False,False,"['STORM', 'BOX']",['STORM'],old,LD1_LD2,1933.110595703125,false_alarm,new,999
M1005,1,8,2,RECOGNITION,1730929882052.5898,999,False,"['THREAD', '']",['THREAD'],new,LD1_LD2,1910.109130859375,miss,old,999
M1005,1,8,3,RECOGNITION,1730929889156.996,999,False,"['EGG', '']",['EGG'],new,LD1_LD2,2162.12353515625,correct_rejection,new,999
M1005,1,8,4,RECOGNITION,1730929896234.4006,False,False,"['SNAKE', 'DIME']",['SNAKE'],old,LD1_LD2,1989.1142578125,hit,old,999
M1005,1,8,5,RECOGNITION,1730929903303.8052,999,False,"['RAT', '']",['RAT'],new,LD1_LD2,1682.096435546875,miss,old,999
M1005,1,9,0,ENCODING,1730929924307.0066,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,9,1,ENCODING,1730929929333.294,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,9,2,ENCODING,1730929934349.581,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,9,0,CUEDRECALL,1730929976849.012,999,False,"['CLAY', 'FACE']",['CLAY'],['FACE'],LD1_LD2,2521.6780045351475,verbalization,<>,-1
M1005,1,9,1,CUEDRECALL,1730929985939.5315,999,False,"['CUP', 'WAVE']",['CUP'],['WAVE'],LD1_LD2,3642.018140589569,correct,CUP,69
M1005,1,9,1,CUEDRECALL,1730929985939.5315,999,False,"['CUP', 'WAVE']",['CUP'],['WAVE'],LD1_LD2,3019.750566893424,correct,WAVE,298
M1005,1,9,2,CUEDRECALL,1730929994970.0483,999,False,"['STONE', 'YARN']",['STONE'],['YARN'],LD1_LD2,2299.9319727891157,verbalization,<>,-1
M1005,1,9,0,RECOGNITION,1730930010399.9307,False,False,"['FACE', 'CLAY']",['FACE'],old,LD1_LD2,3872.2216796875,false_alarm,new,999
M1005,1,9,1,RECOGNITION,1730930017452.3342,False,False,"['YARN', 'STONE']",['YARN'],old,LD1_LD2,1576.09033203125,hit,old,999
M1005,1,9,2,RECOGNITION,1730930024484.7363,999,False,"['SKY', '']",['SKY'],new,LD1_LD2,2198.125732421875,miss,old,999
M1005,1,9,3,RECOGNITION,1730930031583.1426,False,False,"['WAVE', 'CUP']",['WAVE'],old,LD1_LD2,1837.10498046875,hit,old,999
M1005,1,9,4,RECOGNITION,1730930038594.5435,999,False,"['MOUSE', '']",['MOUSE'],new,LD1_LD2,2066.1181640625,correct_rejection,new,999
M1005,1,9,5,RECOGNITION,1730930045702.95,999,False,"['CAT', '']",['CAT'],new,LD1_LD2,2786.15966796875,correct_rejection,new,999
M1005,1,10,0,ENCODING,1730930082773.0703,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,10,1,ENCODING,1730930087814.3586,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,10,2,ENCODING,1730930092839.646,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,10,0,CUEDRECALL,1730930122292.3308,999,True,"['VAULT', 'FILM']",['VAULT'],['FILM'],LD1_LD2,1413.2879818594104,verbalization,<>,-1
M1005,1,10,1,CUEDRECALL,1730930131364.8496,999,True,"['LACE', 'SUN']",['LACE'],['SUN'],LD1_LD2,1571.859410430839,intrusion,ICE,128
M1005,1,10,2,CUEDRECALL,1730930140468.3704,999,True,"['WRIST', 'MASK']",['WRIST'],['MASK'],LD1_LD2,1197.0975056689344,intrusion,WRIST,308
M1005,1,10,0,RECOGNITION,1730930155476.2288,999,True,"['BUSH', '']",['BUSH'],new,LD1_LD2,3207.183349609375,correct_rejection,new,999
M1005,1,10,1,RECOGNITION,1730930162447.6272,False,True,"['MASK', 'WRIST']",['MASK'],old,LD1_LD2,1785.1025390625,hit,old,999
M1005,1,10,2,RECOGNITION,1730930169598.0364,False,True,"['FILM', 'VAULT']",['FILM'],old,LD1_LD2,999,999,999,999
M1005,1,10,3,RECOGNITION,1730930176607.437,999,True,"['GRILL', '']",['GRILL'],new,LD1_LD2,1964.112548828125,correct_rejection,new,999
M1005,1,10,4,RECOGNITION,1730930183681.842,999,True,"['WORLD', '']",['WORLD'],new,LD1_LD2,2830.161865234375,correct_rejection,new,999
M1005,1,10,5,RECOGNITION,1730930190765.247,False,True,"['SUN', 'LACE']",['SUN'],old,LD1_LD2,2457.140380859375,hit,old,999
M1005,1,11,0,ENCODING,1730930224696.1877,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,11,1,ENCODING,1730930229696.4739,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,11,2,ENCODING,1730930234747.763,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,1,11,0,CUEDRECALL,1730930282813.5122,999,False,"['PRINCE', 'LOCK']",['PRINCE'],['LOCK'],LD1_LD2,1098.0498866213154,intrusion,BIRD,18
M1005,1,11,1,CUEDRECALL,1730930291900.0315,999,False,"['PET', 'GLASS']",['PET'],['GLASS'],LD1_LD2,1027.8684807256236,verbalization,<>,-1
M1005,1,11,1,CUEDRECALL,1730930291900.0315,999,False,"['PET', 'GLASS']",['PET'],['GLASS'],LD1_LD2,8016.099773242631,verbalization,<>,-1
M1005,1,11,2,CUEDRECALL,1730930300990.5518,999,False,"['GOAL', 'TROUT']",['GOAL'],['TROUT'],LD1_LD2,8016.575963718822,verbalization,<>,-1
M1005,1,11,0,RECOGNITION,1730930315425.3772,999,False,"['JUDGE', '']",['JUDGE'],new,LD1_LD2,5585.319580078125,miss,old,999
M1005,1,11,1,RECOGNITION,1730930322521.7832,True,False,"['TROUT', 'GOAL']",['TROUT'],old,LD1_LD2,2128.12158203125,hit,old,999
M1005,1,11,2,RECOGNITION,1730930329611.1887,True,False,"['LOCK', 'PRINCE']",['LOCK'],old,LD1_LD2,1989.11376953125,false_alarm,new,999
M1005,1,11,3,RECOGNITION,1730930336717.5952,999,False,"['PERCH', '']",['PERCH'],new,LD1_LD2,1984.11328125,correct_rejection,new,999
M1005,1,11,4,RECOGNITION,1730930343780.9993,999,False,"['BARN', '']",['BARN'],new,LD1_LD2,3520.201171875,correct_rejection,new,999
M1005,1,11,5,RECOGNITION,1730930350834.4023,True,False,"['GLASS', 'PET']",['GLASS'],old,LD1_LD2,1720.098388671875,false_alarm,new,999
M1005,2,0,0,ENCODING,1731016778856.1167,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,0,1,ENCODING,1731016783946.408,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,0,2,ENCODING,1731016788927.6929,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,0,0,CUEDRECALL,1731016826875.8633,999,False,"['COOK', 'BAR']",['COOK'],['BAR'],LD1_LD2,1754.8526077097506,correct,BAR,9
M1005,2,0,0,CUEDRECALL,1731016826875.8633,999,False,"['COOK', 'BAR']",['COOK'],['BAR'],LD1_LD2,3949.5238095238096,correct,COOK,62
M1005,2,0,0,CUEDRECALL,1731016826875.8633,999,False,"['COOK', 'BAR']",['COOK'],['BAR'],LD1_LD2,4281.383219954649,correct,BAR,9
M1005,2,0,1,CUEDRECALL,1731016836035.3872,999,False,"['STEAM', 'FARM']",['STEAM'],['FARM'],LD1_LD2,1254.5804988662132,intrusion,JET,133
M1005,2,0,1,CUEDRECALL,1731016836035.3872,999,False,"['STEAM', 'FARM']",['STEAM'],['FARM'],LD1_LD2,748.4580498866213,intrusion,STEAM,254
M1005,2,0,2,CUEDRECALL,1731016845036.902,999,False,"['JET', 'RAIL']",['JET'],['RAIL'],LD1_LD2,2072.947845804989,intrusion,JET,133
M1005,2,0,0,RECOGNITION,1731016858653.6812,True,False,"['RAIL', 'JET']",['RAIL'],old,LD1_LD2,3483.198974609375,hit,old,999
M1005,2,0,1,RECOGNITION,1731016865685.0833,True,False,"['FARM', 'STEAM']",['FARM'],old,LD1_LD2,1802.10302734375,hit,old,999
M1005,2,0,2,RECOGNITION,1731016872736.4863,999,False,"['TILE', '']",['TILE'],new,LD1_LD2,4038.231201171875,correct_rejection,new,999
M1005,2,0,3,RECOGNITION,1731016879864.894,999,False,"['LUNCH', '']",['LUNCH'],new,LD1_LD2,1564.089599609375,correct_rejection,new,999
M1005,2,0,4,RECOGNITION,1731016886956.2998,999,False,"['GATE', '']",['GATE'],new,LD1_LD2,2763.158203125,correct_rejection,new,999
M1005,2,0,5,RECOGNITION,1731016893954.7,True,False,"['BAR', 'COOK']",['BAR'],old,LD1_LD2,1532.087646484375,hit,old,999
M1005,2,1,0,ENCODING,1731016913303.807,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,1,1,ENCODING,1731016918337.0947,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,1,2,ENCODING,1731016923422.3857,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,1,0,CUEDRECALL,1731016980089.6267,999,True,"['FROG', 'BAT']",['FROG'],['BAT'],LD1_LD2,1983.8095238095239,intrusion,FROG,97
M1005,2,1,1,CUEDRECALL,1731016989169.146,999,True,"['CRANE', 'SLEEVE']",['CRANE'],['SLEEVE'],LD1_LD2,3744.7845804988665,verbalization,<>,-1
M1005,2,1,1,CUEDRECALL,1731016989169.146,999,True,"['CRANE', 'SLEEVE']",['CRANE'],['SLEEVE'],LD1_LD2,776.530612244898,intrusion,CRANE,64
M1005,2,1,2,CUEDRECALL,1731016998252.6655,999,True,"['ROAD', 'WORM']",['ROAD'],['WORM'],LD1_LD2,740.0,intrusion,ROAD,198
M1005,2,1,0,RECOGNITION,1731017016110.687,999,True,"['YARD', '']",['YARD'],new,LD1_LD2,3924.224609375,correct_rejection,new,999
M1005,2,1,1,RECOGNITION,1731017023175.0913,False,True,"['BAT', 'FROG']",['BAT'],old,LD1_LD2,2649.1513671875,hit,old,999
M1005,2,1,2,RECOGNITION,1731017030255.496,False,True,"['SLEEVE', 'CRANE']",['SLEEVE'],old,LD1_LD2,2479.141845703125,hit,old,999
M1005,2,1,3,RECOGNITION,1731017037335.9011,999,True,"['GOAL', '']",['GOAL'],new,LD1_LD2,4615.263916015625,miss,old,999
M1005,2,1,4,RECOGNITION,1731017044411.3057,False,True,"['WORM', 'ROAD']",['WORM'],old,LD1_LD2,1434.08203125,hit,old,999
M1005,2,1,5,RECOGNITION,1731017051521.7124,999,True,"['SCARF', '']",['SCARF'],new,LD1_LD2,2884.1650390625,correct_rejection,new,999
M1005,2,2,0,ENCODING,1731017071292.843,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,2,1,ENCODING,1731017076255.1272,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,2,2,ENCODING,1731017081317.4167,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,2,0,CUEDRECALL,1731017116161.4097,999,False,"['FAN', 'TRAY']",['FAN'],['TRAY'],LD1_LD2,2199.9773242630386,intrusion,FAN,82
M1005,2,2,0,CUEDRECALL,1731017116161.4097,999,False,"['FAN', 'TRAY']",['FAN'],['TRAY'],LD1_LD2,4350.702947845805,verbalization,<>,-1
M1005,2,2,1,CUEDRECALL,1731017125243.9292,999,False,"['VEST', 'BEAN']",['VEST'],['BEAN'],LD1_LD2,1102.1541950113378,intrusion,VEST,294
M1005,2,2,1,CUEDRECALL,1731017125243.9292,999,False,"['VEST', 'BEAN']",['VEST'],['BEAN'],LD1_LD2,3971.609977324263,intrusion,FAN,82
M1005,2,2,2,CUEDRECALL,1731017134345.4497,999,False,"['NEST', 'DART']",['NEST'],['DART'],LD1_LD2,1109.3424036281178,intrusion,NEST,165
M1005,2,2,2,CUEDRECALL,1731017134345.4497,999,False,"['NEST', 'DART']",['NEST'],['DART'],LD1_LD2,3804.331065759637,intrusion,BEAN,14
M1005,2,2,0,RECOGNITION,1731017148773.275,False,False,"['TRAY', 'FAN']",['TRAY'],old,LD1_LD2,5394.30859375,false_alarm,new,999
M1005,2,2,1,RECOGNITION,1731017155793.6763,False,False,"['DART', 'NEST']",['DART'],old,LD1_LD2,3050.174560546875,hit,old,999
M1005,2,2,2,RECOGNITION,1731017162844.0796,999,False,"['SNAIL', '']",['SNAIL'],new,LD1_LD2,3292.188232421875,miss,old,999
M1005,2,2,3,RECOGNITION,1731017169953.4863,999,False,"['PLANT', '']",['PLANT'],new,LD1_LD2,2574.1474609375,correct_rejection,new,999
M1005,2,2,4,RECOGNITION,1731017176994.8892,999,False,"['TOOTH', '']",['TOOTH'],new,LD1_LD2,1666.095458984375,correct_rejection,new,999
M1005,2,2,5,RECOGNITION,1731017184088.2947,False,False,"['BEAN', 'VEST']",['BEAN'],old,LD1_LD2,1805.103271484375,hit,old,999
M1005,2,3,0,ENCODING,1731017204268.449,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,3,1,ENCODING,1731017209284.7358,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,3,2,ENCODING,1731017214327.0244,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,3,0,CUEDRECALL,1731017260202.6484,999,False,"['HILL', 'PERCH']",['HILL'],['PERCH'],LD1_LD2,1535.668934240363,correct,HILL,118
M1005,2,3,0,CUEDRECALL,1731017260202.6484,999,False,"['HILL', 'PERCH']",['HILL'],['PERCH'],LD1_LD2,2057.891156462585,correct,PERCH,176
M1005,2,3,1,CUEDRECALL,1731017269259.1665,999,False,"['CHEST', 'CAVE']",['CHEST'],['CAVE'],LD1_LD2,1308.1405895691612,intrusion,CHEST,48
M1005,2,3,2,CUEDRECALL,1731017278353.6863,999,False,"['BRUSH', 'BOX']",['BRUSH'],['BOX'],LD1_LD2,1458.7301587301586,intrusion,BRUSH,35
M1005,2,3,0,RECOGNITION,1731017296492.7239,False,False,"['CAVE', 'CHEST']",['CAVE'],old,LD1_LD2,4741.271240234375,hit,old,999
M1005,2,3,1,RECOGNITION,1731017303594.1301,False,False,"['PERCH', 'HILL']",['PERCH'],old,LD1_LD2,2432.13916015625,hit,old,999
M1005,2,3,2,RECOGNITION,1731017310621.532,999,False,"['GROUND', '']",['GROUND'],new,LD1_LD2,2855.163330078125,correct_rejection,new,999
M1005,2,3,3,RECOGNITION,1731017317730.939,999,False,"['HAT', '']",['HAT'],new,LD1_LD2,3687.210693359375,correct_rejection,new,999
M1005,2,3,4,RECOGNITION,1731017324843.3457,False,False,"['BOX', 'BRUSH']",['BOX'],old,LD1_LD2,2291.130859375,hit,old,999
M1005,2,3,5,RECOGNITION,1731017331893.7488,999,False,"['MEAT', '']",['MEAT'],new,LD1_LD2,3868.22119140625,correct_rejection,new,999
M1005,2,4,0,ENCODING,1731017351992.8984,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,4,1,ENCODING,1731017357006.1853,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,4,2,ENCODING,1731017362018.4717,False,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,4,0,CUEDRECALL,1731017401359.722,999,True,"['BUSH', 'LOCK']",['BUSH'],['LOCK'],LD1_LD2,1896.7573696145125,correct,BUSH,37
M1005,2,4,0,CUEDRECALL,1731017401359.722,999,True,"['BUSH', 'LOCK']",['BUSH'],['LOCK'],LD1_LD2,2802.290249433107,correct,LOCK,144
M1005,2,4,1,CUEDRECALL,1731017410467.2427,999,True,"['CLAM', 'MUG']",['CLAM'],['MUG'],LD1_LD2,1299.4104308390022,intrusion,CLAM,53
M1005,2,4,2,CUEDRECALL,1731017419464.7576,999,True,"['STOOL', 'BLUSH']",['STOOL'],['BLUSH'],LD1_LD2,1023.1292517006802,intrusion,STOOL,258
M1005,2,4,0,RECOGNITION,1731017434932.6426,False,True,"['LOCK', 'BUSH']",['LOCK'],old,LD1_LD2,3060.174560546875,hit,old,999
M1005,2,4,1,RECOGNITION,1731017441998.0464,False,True,"['BLUSH', 'STOOL']",['BLUSH'],old,LD1_LD2,3289.18798828125,hit,old,999
M1005,2,4,2,RECOGNITION,1731017449103.4526,999,True,"['GREASE', '']",['GREASE'],new,LD1_LD2,2031.1162109375,correct_rejection,new,999
M1005,2,4,3,RECOGNITION,1731017456109.8535,999,True,"['SPOUSE', '']",['SPOUSE'],new,LD1_LD2,2133.122314453125,correct_rejection,new,999
M1005,2,4,4,RECOGNITION,1731017463263.2627,999,True,"['LOFT', '']",['LOFT'],new,LD1_LD2,1639.09375,correct_rejection,new,999
M1005,2,4,5,RECOGNITION,1731017470309.6658,False,True,"['MUG', 'CLAM']",['MUG'],old,LD1_LD2,4258.243408203125,hit,old,999
M1005,2,5,0,ENCODING,1731017490230.8052,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,5,1,ENCODING,1731017495197.089,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,5,2,ENCODING,1731017500259.379,True,999,999,999,999,LD1_LD2,999,999,999,999
M1005,2,5,0,CUEDRECALL,1731017552376.3596,999,False,"['BOARD', 'SPRING']",['BOARD'],['SPRING'],LD1_LD2,1850.340136054422,correct,SPRING,248
M1005,2,5,0,CUEDRECALL,1731017552376.3596,999,False,"['BOARD', 'SPRING']",['BOARD'],['SPRING'],LD1_LD2,2439.0249433106574,correct,BOARD,22
M1005,2,5,1,CUEDRECALL,1731017561441.8784,999,False,"['VAULT', 'STEM']",['VAULT'],['STEM'],LD1_LD2,2489.5238095238096,intrusion,VAULT,293
M1005,2,5,2,CUEDRECALL,1731017570521.3977,999,False,"['STREET', 'CANE']",['STREET'],['CANE'],LD1_LD2,3430.9750566893426,correct,CANE,39
M1005,2,5,2,CUEDRECALL,1731017570521.3977,999,False,"['STREET', 'CANE']",['STREET'],['CANE'],LD1_LD2,3093.2653061224487,correct,STREET,262
M1005,2,5,2,CUEDRECALL,1731017570521.3977,999,False,"['STREET', 'CANE']",['STREET'],['CANE'],LD1_LD2,1499.2290249433106,correct,STREET,262
M1005,2,5,2,CUEDRECALL,1731017570521.3977,999,False,"['STREET', 'CANE']",['STREET'],['CANE'],LD1_LD2,1091.496598639456,correct,CANE,39
M1005,2,5,0,RECOGNITION,1731017584374.19,True,False,"['SPRING', 'BOARD']",['SPRING'],old,LD1_LD2,2632.150634765625,hit,old,999
M1005,2,5,1,RECOGNITION,1731017591422.593,True,False,"['CANE', 'STREET']",['CANE'],old,LD1_LD2,2741.15673828125,hit,old,999
M1005,2,5,2,RECOGNITION,1731017598533.9998,999,False,"['LAWN', '']",['LAWN'],new,LD1_LD2,2257.129150390625,correct_rejection,new,999
